"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750624";"10.03.2022 15:33:16";"-6,00";"475,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:19";"5,00";"480,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:20";"-6,00";"474,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:22";"0";"474,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:22";"-6,00";"468,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:24";"0";"468,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:24";"-6,00";"462,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:26";"0";"462,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:26";"-6,00";"456,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:28";"0";"456,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:29";"-6,00";"450,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:29";"0";"450,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:30";"-6,00";"444,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:33";"5,00";"449,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:34";"-6,00";"443,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:36";"0";"443,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:36";"-6,00";"437,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:38";"0";"437,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:38";"-6,00";"431,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:40";"0";"431,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:41";"-6,00";"425,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:43";"0";"425,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:43";"-6,00";"419,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:44";"0";"419,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:44";"-6,00";"413,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:45";"0";"413,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:45";"-6,00";"407,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:47";"0";"407,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:48";"-7,00";"400,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:50";"0";"400,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:51";"-10,00";"390,00";"Game-Start";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:33:54";"0";"390,00";"Game-End";"Game: Lord of the Ocean"
"11-0010";"750624";"10.03.2022 15:34:11";"-4,00";"386,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:16";"10,50";"396,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:17";"-4,00";"392,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:19";"0";"392,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:19";"-4,00";"388,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:21";"0";"388,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:21";"-4,00";"384,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:25";"10,00";"394,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:26";"-4,00";"390,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:28";"0";"390,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:28";"-4,00";"386,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:30";"0";"386,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:30";"-4,00";"382,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:34";"2,00";"384,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:34";"-4,00";"380,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:37";"0";"380,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:37";"-4,00";"376,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:43";"12,50";"389,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:43";"-4,00";"385,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:45";"0";"385,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:46";"-4,00";"381,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:49";"2,00";"383,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:49";"-4,00";"379,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:55";"20,00";"399,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:55";"-4,00";"395,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:58";"0";"395,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:34:58";"-4,00";"391,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:02";"8,00";"399,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:02";"-4,00";"395,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:04";"0";"395,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:04";"-4,00";"391,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:08";"8,00";"399,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:09";"-4,00";"395,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:11";"0";"395,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:11";"-4,00";"391,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:14";"2,00";"393,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:15";"-4,00";"389,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:21";"27,00";"416,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:21";"-4,00";"412,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:23";"0";"412,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:24";"-4,00";"408,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:27";"2,00";"410,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:27";"-4,00";"406,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:31";"5,00";"411,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:32";"-4,00";"407,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:34";"0";"407,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:34";"-4,00";"403,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:36";"0";"403,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:36";"-4,00";"399,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:38";"0";"399,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:38";"-4,00";"395,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:40";"0";"395,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:41";"-4,00";"391,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:43";"0";"391,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:43";"-4,00";"387,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:45";"2,50";"389,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:45";"-4,00";"385,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:47";"0";"385,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:48";"-4,00";"381,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:52";"37,50";"419,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:52";"-4,00";"415,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:54";"0";"415,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:55";"-4,00";"411,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:56";"0";"411,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:35:57";"-4,00";"407,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:01";"3,50";"410,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:01";"-4,00";"406,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:03";"0";"406,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:03";"-4,00";"402,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:06";"2,00";"404,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:07";"-4,00";"400,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:09";"0";"400,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:09";"-4,00";"396,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:11";"0";"396,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:11";"-4,00";"392,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:13";"0";"392,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:14";"-4,00";"388,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:16";"0";"388,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:16";"-4,00";"384,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:18";"0";"384,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:18";"-4,00";"380,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:20";"0";"380,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:20";"-4,00";"376,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:23";"1,00";"377,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:24";"-4,00";"373,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:29";"15,00";"388,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:29";"-4,00";"384,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:33";"2,50";"387,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:33";"-4,00";"383,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:35";"0";"383,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:36";"-4,00";"379,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:37";"0";"379,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:38";"-4,00";"375,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:40";"0";"375,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:40";"-4,00";"371,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:42";"0";"371,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:42";"-4,00";"367,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:47";"9,50";"376,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:48";"-4,00";"372,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:50";"0";"372,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:50";"-4,00";"368,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:52";"0";"368,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:52";"-4,00";"364,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:54";"0";"364,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:54";"-4,00";"360,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:56";"0";"360,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:57";"-4,00";"356,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:59";"0";"356,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:36:59";"-4,00";"352,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:01";"0";"352,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:01";"-4,00";"348,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:21";"400,00";"748,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:21";"-4,00";"744,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:23";"0";"744,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:23";"-4,00";"740,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:25";"0";"740,50";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:26";"-4,00";"736,50";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:27";"2,50";"739,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:29";"-8,00";"731,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:31";"0";"731,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:31";"-8,00";"723,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:33";"0";"723,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:34";"-8,00";"715,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:34";"0";"715,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:34";"-8,00";"707,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:36";"0";"707,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:37";"-8,00";"699,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:39";"0";"699,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:39";"-8,00";"691,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:40";"0";"691,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:52";"-7,00";"684,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:56";"10,00";"694,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:57";"-7,00";"687,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:59";"0";"687,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:37:59";"-7,00";"680,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:02";"2,00";"682,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:02";"-7,00";"675,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:04";"0";"675,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:05";"-7,00";"668,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:06";"0";"668,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:07";"-7,00";"661,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:09";"0";"661,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:09";"-7,00";"654,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:10";"0";"654,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:10";"-7,00";"647,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:11";"0";"647,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:11";"-7,00";"640,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:13";"0";"640,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:13";"-7,00";"633,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:15";"0";"633,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:15";"-7,00";"626,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:18";"19,00";"645,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:18";"-7,00";"638,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:20";"0";"638,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:20";"-7,00";"631,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:22";"0";"631,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:22";"-7,00";"624,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:24";"0";"624,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:25";"-7,00";"617,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:26";"0";"617,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:26";"-7,00";"610,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:28";"0";"610,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:28";"-7,00";"603,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:30";"0";"603,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:30";"-7,00";"596,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:34";"10,00";"606,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:35";"-8,00";"598,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:39";"16,00";"614,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:39";"-8,00";"606,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:43";"2,00";"608,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:43";"-8,00";"600,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:45";"0";"600,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:46";"-10,00";"590,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:48";"0";"590,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:49";"-10,00";"580,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:49";"0";"580,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:51";"-8,00";"572,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:53";"0";"572,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:53";"-8,00";"564,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:55";"0";"564,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:56";"-8,00";"556,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:58";"0";"556,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:38:58";"-8,00";"548,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:00";"0";"548,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:00";"-8,00";"540,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:02";"0";"540,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:04";"-7,00";"533,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:06";"0";"533,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:06";"-7,00";"526,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:08";"0";"526,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:08";"-7,00";"519,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:09";"0";"519,00";"Game-End";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:09";"-7,00";"512,00";"Game-Start";"Game: LLady's Charm Deluxe"
"11-0010";"750624";"10.03.2022 15:39:11";"0";"512,00";"Game-End";"Game: LLady's Charm Deluxe"
