"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750612";"10.03.2022 13:58:10";"0";"200,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:11";"-2,00";"198,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:13";"1,00";"199,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:14";"-2,00";"197,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:16";"0";"197,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:16";"-2,00";"195,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:19";"1,40";"197,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:20";"-2,00";"195,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:22";"0";"195,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:22";"-2,00";"193,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:24";"0";"193,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:25";"-2,00";"191,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:27";"0";"191,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:27";"-2,00";"189,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:29";"0";"189,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:30";"-2,00";"187,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:32";"2,80";"189,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:33";"-2,00";"187,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:35";"1,00";"188,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:35";"-2,00";"186,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:36";"0";"186,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:36";"-2,00";"184,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:37";"0";"184,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:37";"-2,00";"182,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:39";"0";"182,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:39";"-2,00";"180,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:42";"2,00";"182,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:42";"-2,00";"180,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:43";"0";"180,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:43";"-2,00";"178,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:44";"0";"178,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:44";"-2,00";"176,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:45";"0";"176,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:46";"-2,00";"174,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:46";"0";"174,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:47";"-2,00";"172,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:49";"0";"172,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:49";"-2,00";"170,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:50";"0";"170,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:50";"-2,00";"168,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:53";"0";"168,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:53";"-2,00";"166,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:53";"0";"166,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:54";"-2,00";"164,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:56";"1,00";"165,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:57";"-2,00";"163,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:57";"0";"163,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:58:58";"-2,00";"161,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:00";"0,40";"162,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:00";"-2,00";"160,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:01";"0";"160,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:01";"-2,00";"158,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:03";"0";"158,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:04";"-2,00";"156,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:06";"0";"156,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:06";"-2,00";"154,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:07";"0";"154,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:07";"-2,00";"152,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:09";"5,40";"157,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:10";"-2,00";"155,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:12";"5,00";"160,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:13";"-2,00";"158,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:13";"0";"158,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:14";"-2,00";"156,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:16";"4,00";"160,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:16";"-2,00";"158,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:18";"0";"158,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:19";"-2,00";"156,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:19";"0";"156,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:20";"-2,00";"154,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:21";"0";"154,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:21";"-2,00";"152,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:23";"0";"152,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:24";"-2,00";"150,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:24";"0";"150,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:25";"-2,00";"148,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:27";"0";"148,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:27";"-2,00";"146,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:31";"4,00";"150,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:31";"-2,00";"148,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:35";"4,00";"152,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:36";"-2,00";"150,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:38";"0";"150,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:38";"-2,00";"148,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:40";"0";"148,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:41";"-2,00";"146,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:45";"0,40";"147,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:45";"-2,00";"145,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:47";"0";"145,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:48";"-2,00";"143,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:50";"0";"143,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:50";"-2,00";"141,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:54";"1,60";"142,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:55";"-2,00";"140,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:58";"1,00";"141,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 13:59:59";"-2,00";"139,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:01";"4,00";"143,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:02";"-2,00";"141,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:05";"1,60";"143,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:06";"-2,00";"141,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:08";"0";"141,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:08";"-2,00";"139,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:10";"0";"139,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:11";"-2,00";"137,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:15";"2,80";"140,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:16";"-2,00";"138,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:18";"0";"138,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:18";"-2,00";"136,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:20";"0";"136,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:21";"-2,00";"134,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:25";"1,00";"135,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:26";"-2,00";"133,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:27";"0";"133,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:28";"-2,00";"131,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:28";"0";"131,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:29";"-2,00";"129,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:31";"0";"129,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:31";"-2,00";"127,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:32";"0";"127,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:32";"-2,00";"125,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:33";"0";"125,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:33";"-2,00";"123,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:34";"0";"123,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:34";"-2,00";"121,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:36";"0";"121,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:41";"-2,00";"119,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:42";"0";"119,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:43";"-2,00";"117,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:44";"0";"117,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:44";"-2,00";"115,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:45";"0";"115,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:45";"-2,00";"113,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:46";"0";"113,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:46";"-2,00";"111,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:48";"0";"111,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:49";"-2,00";"109,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:51";"0";"109,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:51";"-2,00";"107,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:00:55";"0,80";"107,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:06";"-2,00";"105,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:07";"0";"105,80";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:08";"-2,00";"103,80";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:10";"1,80";"105,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:10";"-2,00";"103,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:11";"0";"103,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:11";"-2,00";"101,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:12";"0";"101,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:13";"-2,00";"99,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:15";"10,00";"109,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:16";"-2,00";"107,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:16";"0";"107,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:17";"-2,00";"105,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:19";"4,00";"109,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:19";"-2,00";"107,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:20";"0";"107,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:20";"-2,00";"105,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:21";"0";"105,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:21";"-2,00";"103,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:22";"0";"103,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:22";"-2,00";"101,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:23";"0";"101,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:23";"-2,00";"99,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:24";"0";"99,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:24";"-2,00";"97,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:25";"0";"97,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:25";"-2,00";"95,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:27";"0";"95,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:28";"-2,00";"93,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:29";"0";"93,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:29";"-2,00";"91,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:30";"0";"91,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:30";"-2,00";"89,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:32";"4,00";"93,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:33";"-2,00";"91,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:34";"0";"91,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:34";"-2,00";"89,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:35";"0";"89,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:35";"-2,00";"87,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:36";"0";"87,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:36";"-2,00";"85,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:37";"0";"85,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:37";"-2,00";"83,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:39";"0";"83,60";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:40";"-2,00";"81,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:43";"5,60";"87,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:44";"-2,00";"85,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:46";"0";"85,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:46";"-2,00";"83,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:50";"4,00";"87,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:50";"-2,00";"85,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:54";"1,00";"86,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:54";"-2,00";"84,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:55";"0";"84,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:55";"-2,00";"82,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:56";"0";"82,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:56";"-2,00";"80,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:59";"0";"80,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:01:59";"-2,00";"78,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:03";"4,00";"82,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:03";"-2,00";"80,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:05";"0";"80,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:06";"-2,00";"78,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:10";"4,00";"82,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:10";"-2,00";"80,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:12";"0";"80,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:13";"-2,00";"78,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:15";"0";"78,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:15";"-2,00";"76,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:17";"0";"76,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:18";"-2,00";"74,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:20";"0";"74,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:20";"-2,00";"72,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:22";"0";"72,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:23";"-2,00";"70,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:23";"0";"70,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:23";"-2,00";"68,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:26";"0";"68,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:26";"-2,00";"66,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:26";"0";"66,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:27";"-2,00";"64,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:28";"0";"64,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:28";"-2,00";"62,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:29";"0";"62,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:29";"-2,00";"60,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:30";"0";"60,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:30";"-2,00";"58,20";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750612";"10.03.2022 14:02:31";"0";"58,20";"Game-End";"Game: Dolphin's Pearl Deluxe"
